unit_id,type,area,status,price,location,floor_number,transaction_id,customer_id,portfolio_id,project_id,monthly_rent
342,Commercial,292.56,Sold,1918187.91,Reedberg,1,5024,6193,114,60,
343,Villa,340.26,Available,2045337.74,North Heidi,21,,,108,142,3866.7
344,Villa,54.81,Available,1983988.25,Priceville,7,,,192,55,32918.57
345,Commercial,274.93,Reserved,178837.81,East Chelsea,4,,,239,178,16808.2
346,Villa,299.92,Sold,2154995.63,North Scotthaven,24,5016,1729,327,82,
347,Commercial,415.55,Sold,1276027.76,Nicoletown,4,530,1891,24,105,
348,Commercial,261.37,Reserved,2090971.6,Petersonmouth,15,,,208,125,33182.23
349,Commercial,249.5,Reserved,2267455.89,New Joseph,3,,,98,3,47816.1
350,Villa,412.27,Reserved,584705.28,North James,19,,,255,34,32413.78
351,Commercial,384.63,Available,322312.18,Westland,6,323,6814,67,159,48090.4
352,Commercial,110.93,Sold,2029890.95,Port Mitchell,11,4163,60,225,80,
353,Villa,288.98,Under Construction,523428.18,Leblancberg,12,,,239,164,29454.54
354,Apartment,317.99,Sold,1602939.61,New Joseph,18,6139,7800,359,127,
355,Apartment,212.31,Available,2253448.0,Lake Heather,6,,,269,20,32117.28
356,Apartment,244.93,Reserved,202513.95,New Daniel,8,,,105,143,55482.98
357,Studio,108.5,Available,1344444.5,New Rebeccaburgh,27,,,105,18,48606.92
358,Apartment,124.41,Available,1342064.56,East Cindy,24,,,185,178,15959.72
359,Villa,350.27,Reserved,1432635.86,North Krystal,9,,,353,139,51646.6
360,Studio,406.24,Sold,1639397.03,Lawsonton,25,4545,4496,95,85,
361,Studio,336.04,Sold,1395589.24,Luiston,29,564,5987,33,114,
362,Villa,194.54,Reserved,1637888.91,Lawrenceport,28,,,232,100,54680.74
363,Villa,207.92,Sold,820304.56,Shawhaven,5,6342,7523,399,92,
364,Apartment,196.2,Under Construction,1116724.19,West Audrey,30,,,359,99,6266.54
365,Villa,241.85,Under Construction,1261069.91,Jeffreybury,20,,,188,39,36129.74
366,Villa,185.57,Available,1552113.61,Port Brad,24,5949,5535,352,110,52936.55
367,Villa,431.52,Sold,1479849.93,South Matthew,10,6225,5353,294,149,
368,Apartment,52.68,Sold,2424628.19,Port Elizabethport,2,6071,1162,315,62,
369,Apartment,327.93,Reserved,873110.94,North Sierra,22,,,382,131,10535.15
370,Villa,94.52,Available,460973.8,Fischershire,8,,,158,93,4643.21
371,Villa,409.39,Reserved,1374882.17,South Johnton,9,,,333,47,42597.65
372,Apartment,378.67,Sold,1989275.47,West Phillip,5,2908,6298,80,143,
373,Studio,401.28,Under Construction,2419773.83,Charlestown,4,,,300,57,27466.1
374,Villa,429.39,Under Construction,1822060.37,Lake Eileenland,3,,,26,112,6098.76
375,Studio,317.94,Sold,1732455.82,Monicabury,4,3128,5632,51,175,
376,Villa,410.93,Available,963683.72,Lisaberg,10,5763,7921,306,9,35924.87
377,Studio,40.06,Sold,863584.34,Port Yolandaside,27,1503,7849,237,6,
378,Studio,60.83,Reserved,1328588.78,Williamsonfurt,25,,,44,67,49411.96
379,Studio,120.67,Available,1342230.56,Atkinsontown,24,,,108,5,13832.5
380,Studio,85.09,Sold,1301942.14,South Andreaburgh,16,2780,3269,268,143,
381,Commercial,67.85,Reserved,1489018.85,Lake Christinachester,6,,,305,57,3817.57
382,Villa,79.29,Reserved,1397493.84,South Robert,20,,,205,2,36301.63
383,Apartment,47.03,Reserved,1454773.13,Samanthaland,4,,,340,101,50633.15
384,Studio,334.76,Sold,371403.5,South Deborahland,25,6817,6674,301,157,
385,Villa,280.88,Sold,1697018.63,Port Abigailtown,26,6219,4435,396,82,
386,Studio,50.45,Available,2145601.79,Jonathanburgh,13,4683,164,309,32,54563.51
387,Apartment,387.94,Available,2070347.1,Christopherchester,15,,,32,64,45207.98
388,Villa,297.87,Reserved,1712636.16,Joneston,15,,,100,100,48770.93
389,Apartment,309.94,Sold,852931.04,East Sandy,3,6698,3166,177,167,
390,Villa,191.02,Sold,2247790.8,North Jordan,14,3960,5414,145,139,
391,Apartment,42.11,Available,1762110.42,Campbellfurt,17,,,155,71,57377.1
392,Apartment,328.08,Under Construction,2485084.37,New Craigburgh,11,,,77,148,41877.6
393,Studio,49.26,Sold,2076174.21,Allenville,9,6958,2454,26,146,
394,Villa,153.12,Sold,1142840.2,Lake Tammy,10,6964,3255,165,133,
395,Studio,164.52,Available,707957.56,Foleyberg,27,,,238,51,27021.53
396,Apartment,192.18,Available,1601679.53,Davidtown,5,,,81,8,49162.77
397,Villa,158.29,Reserved,573616.82,Piercechester,29,,,323,89,40679.93
398,Studio,313.18,Sold,2257771.54,New Hannah,20,6404,801,120,52,
399,Apartment,41.62,Reserved,2139949.62,North Robert,25,,,50,107,32218.13
400,Commercial,292.84,Sold,273860.03,Jacobside,17,6517,3468,376,93,
401,Commercial,214.54,Under Construction,606890.9,Blairton,29,,,17,160,16745.05
402,Villa,244.2,Available,2040517.08,Port Summerland,15,,,36,159,45139.29
403,Studio,280.26,Reserved,1371574.57,Kleinmouth,2,,,11,34,26783.75
404,Apartment,438.67,Under Construction,1422471.76,Port Carlchester,26,,,376,74,16730.05
405,Apartment,130.49,Reserved,1547814.93,Shawton,18,,,393,171,32324.0
406,Villa,38.19,Sold,2083660.16,West Amber,27,6634,3883,12,101,
407,Studio,327.21,Available,1671481.76,East Johnmouth,5,,,351,82,5989.28
408,Apartment,185.25,Available,2341686.54,Finleyton,14,,,247,155,52030.18
409,Commercial,153.5,Under Construction,434794.27,Port Cassandra,18,,,161,6,28047.1
410,Commercial,182.67,Reserved,1721454.62,Elizabethmouth,20,,,359,9,58053.22
411,Villa,185.65,Sold,202449.22,Port Alanhaven,4,3280,4103,166,12,
412,Studio,407.51,Available,142976.84,East Stephen,19,3700,7282,40,120,57260.42
413,Apartment,310.8,Under Construction,2357138.56,Vanessaborough,19,,,92,51,13580.26
414,Commercial,51.89,Available,1246114.45,Lake Katherine,28,,,9,180,28136.16
415,Commercial,172.57,Sold,2396258.36,Anitashire,0,2299,4373,238,162,
416,Studio,376.37,Reserved,1670875.95,Lake Ronaldchester,15,3549,172,316,98,11445.78
417,Commercial,339.74,Available,1831180.51,Aguirreshire,6,,,296,143,26653.95
418,Apartment,418.79,Sold,459095.81,Websterchester,5,579,1568,375,84,
419,Villa,145.95,Available,204899.63,Port Robert,29,,,44,132,48136.16
420,Commercial,293.03,Under Construction,821603.75,Port Natalie,25,,,5,29,11501.19
421,Studio,51.66,Available,458526.64,Franklinview,21,,,131,69,28290.51
422,Commercial,137.58,Sold,684506.33,Samuelville,2,3243,7464,111,126,
423,Apartment,398.36,Sold,1312087.3,Port Karentown,26,2144,2995,278,172,
424,Studio,337.64,Sold,137491.83,Kaitlynton,7,3891,7270,63,82,
425,Commercial,186.54,Available,1223964.9,East Kimland,20,,,150,62,12812.18
426,Apartment,84.88,Under Construction,2182244.26,Grayview,27,,,289,26,56487.03
427,Studio,67.7,Reserved,905095.85,Josephland,8,,,162,152,57580.57
428,Apartment,69.51,Sold,1626921.36,Lorifort,13,4424,4818,69,15,
429,Villa,438.47,Reserved,2446647.99,Brianhaven,23,,,386,127,29330.95
430,Commercial,102.54,Under Construction,545106.57,Campbellstad,1,,,230,41,53596.88
431,Villa,413.35,Under Construction,1539305.13,East Brenda,6,,,326,171,46438.23
432,Villa,342.07,Available,1671462.92,Stewartshire,1,,,214,141,49982.06
433,Apartment,319.44,Sold,1358305.65,Vickihaven,10,1168,5164,110,131,
434,Villa,133.34,Sold,1872525.95,Randyport,17,6468,1258,58,53,
435,Studio,231.48,Sold,772239.63,Colinhaven,26,3838,336,229,82,
436,Villa,367.81,Available,1756948.32,Vincentmouth,12,,,193,22,56365.69
437,Villa,103.66,Available,1640513.75,Gainesside,3,,,61,135,16165.89
438,Studio,409.99,Available,293773.56,Danielberg,25,,,388,12,40057.38
439,Studio,363.3,Reserved,919548.71,Lake Aprilborough,2,,,125,13,57340.01
440,Commercial,388.05,Under Construction,771814.83,West Charlesstad,26,,,89,156,2437.38
441,Commercial,158.11,Sold,739210.65,Albertburgh,9,6414,1660,330,157,
442,Apartment,404.34,Reserved,2419446.89,West Diana,15,,,11,56,6085.52
443,Apartment,230.59,Reserved,1393413.4,Leemouth,11,3096,2156,184,85,7388.88
444,Apartment,191.66,Reserved,826851.92,West Joseph,12,2098,2728,292,27,33091.27
445,Commercial,309.39,Reserved,1773538.52,Mitchellmouth,11,,,291,78,9931.79
446,Apartment,372.37,Sold,1712427.97,Port Jenniferborough,8,4654,2077,166,68,
447,Commercial,403.97,Available,1150873.35,Dustinburgh,10,,,155,128,53845.61
448,Villa,394.3,Available,1124102.86,Hillfort,9,,,29,168,24106.31
449,Commercial,422.12,Under Construction,1802153.6,East Brooke,25,,,219,104,55838.23
450,Apartment,365.74,Sold,1542778.73,Lake Andres,27,5405,3154,271,114,
451,Commercial,83.08,Available,764127.65,Mayport,8,,,314,142,58192.86
452,Apartment,167.56,Available,278474.43,Ellisport,13,,,47,141,43038.09
453,Apartment,339.61,Reserved,749371.41,Dakotaton,11,265,2091,190,111,19264.97
454,Studio,229.59,Reserved,103382.93,North Lisaland,5,,,59,106,47780.73
455,Studio,166.59,Reserved,2141719.6,Joseton,23,5075,1384,144,78,48552.56
456,Apartment,309.48,Reserved,845943.42,West Christopherview,14,,,223,83,31946.36
457,Apartment,219.6,Sold,880260.62,Lake Danny,25,4325,7959,163,96,
458,Commercial,386.98,Under Construction,1234592.33,Wigginsfurt,15,,,186,175,50297.94
459,Studio,78.67,Available,395510.73,West Bryan,4,,,164,129,58684.58
460,Studio,278.92,Sold,1298935.7,South Thomas,4,6093,3870,82,30,
461,Villa,252.11,Sold,577408.5,Samuelchester,24,6398,7195,241,55,
462,Apartment,333.26,Available,257712.53,Mitchelltown,3,,,155,83,35252.78
463,Villa,271.87,Sold,2289761.64,Vasquezville,7,1983,3751,68,160,
464,Villa,253.37,Sold,385803.61,Kimberlyland,20,2361,6784,18,68,
465,Villa,272.69,Reserved,273752.73,East Betty,22,,,294,84,13820.04
466,Villa,47.91,Sold,1307569.28,South Jordanstad,0,2390,7479,248,19,
467,Commercial,70.08,Reserved,1200016.23,Markview,13,,,6,156,56110.81
468,Apartment,333.7,Available,239658.6,Johnsonton,20,5863,3516,138,153,15004.17
469,Villa,314.57,Sold,2242019.56,Jacobburgh,29,1707,147,120,25,
470,Commercial,48.66,Sold,2040505.27,New Erinmouth,23,1599,3013,19,92,
471,Apartment,268.15,Available,1387923.75,Donaldfurt,21,,,231,52,57553.16
472,Commercial,345.27,Sold,2132791.23,West Jill,15,2960,2715,212,176,
473,Commercial,181.91,Sold,1408191.9,New Tamaraland,11,1950,1219,273,34,
474,Apartment,290.39,Available,837880.65,New Hollymouth,22,,,193,20,35074.39
475,Apartment,133.21,Available,401270.39,Carolhaven,25,,,344,56,23690.28
476,Studio,341.81,Under Construction,2294658.51,Spencertown,5,,,204,55,28547.41
477,Apartment,301.77,Reserved,302440.97,Popebury,23,,,182,76,54458.9
478,Studio,270.97,Reserved,1961828.71,Robertburgh,2,,,171,170,48077.59
479,Villa,141.44,Under Construction,1346477.41,Cervantesberg,29,,,81,48,57707.83
480,Apartment,72.2,Under Construction,1723472.25,Carlastad,22,,,281,18,57811.32
481,Apartment,159.74,Reserved,2160547.41,Port Alexis,25,5148,4159,289,22,56152.14
482,Apartment,345.04,Under Construction,616754.37,Jerrytown,2,,,295,177,21372.04
483,Commercial,49.86,Reserved,2087060.42,West Rebeccaport,20,,,60,117,51277.45
484,Commercial,297.57,Reserved,913693.24,North Curtis,16,,,169,163,6455.04
485,Commercial,347.52,Reserved,1829989.17,Haleberg,3,,,80,21,54930.95
486,Studio,338.17,Reserved,2080302.61,North Adam,23,,,133,80,45265.37
487,Studio,296.74,Available,1096067.67,Brownberg,14,6867,2030,147,55,54322.8
488,Studio,305.15,Reserved,1025970.54,Port Brian,30,,,308,136,6841.22
489,Apartment,155.64,Sold,1382130.5,Lake Thomasfurt,6,4366,3846,75,138,
490,Apartment,149.39,Available,592026.6,West Tyler,25,,,49,47,32588.82
491,Studio,105.48,Reserved,2011004.66,West Carolfurt,16,,,140,171,30093.35
492,Villa,273.15,Sold,411089.01,East James,10,3666,5731,86,100,
493,Commercial,169.7,Sold,1054719.72,New Carlaborough,3,6573,6757,358,78,
494,Apartment,370.41,Under Construction,1936890.83,West Jonathan,6,,,56,11,14932.69
495,Studio,290.71,Sold,646468.08,New Jason,4,5938,2390,256,80,
496,Studio,445.12,Sold,2382703.5,Kevinport,11,5968,6121,222,65,
497,Apartment,268.75,Reserved,1762311.3,Lake David,20,6507,2939,92,148,48482.96
498,Commercial,334.21,Reserved,1764580.29,South Rhonda,10,4327,388,51,40,57596.13
499,Commercial,282.53,Reserved,1608941.55,Emilyville,5,,,294,150,51257.59
500,Villa,313.0,Sold,1845684.92,Woodfurt,6,6315,2758,231,9,
501,Studio,132.18,Available,959603.96,Lake Cindy,3,,,36,56,10543.48
502,Apartment,244.89,Under Construction,1166532.13,East Jennifer,21,,,95,38,59835.44
503,Commercial,288.65,Sold,1976789.82,Ellisfort,3,5897,6008,180,142,
504,Apartment,173.62,Available,2087286.06,Port Monicastad,2,1240,7300,278,122,37674.93
505,Villa,324.25,Available,771355.41,Amandaburgh,7,,,62,144,33821.03
506,Villa,298.13,Reserved,1493281.96,Morsehaven,5,1769,7043,320,124,55081.24
507,Villa,407.78,Available,2428910.94,Cookside,9,,,15,160,40710.82
508,Apartment,438.34,Available,2089571.1,Johnstad,8,,,274,95,17708.26
509,Commercial,212.39,Reserved,634061.48,North Angelaside,30,3293,3375,335,69,2243.44
510,Apartment,113.04,Under Construction,59948.44,Pattersonchester,17,,,238,49,43750.63
511,Studio,211.6,Sold,815808.08,Lisaville,4,5938,2390,304,123,
512,Studio,351.11,Available,2089592.6,Cookton,20,,,385,100,58567.37
513,Villa,301.44,Available,1180745.95,South Richard,12,,,34,125,19705.33
514,Studio,127.26,Under Construction,571668.58,Ernestberg,21,,,277,103,25732.98
515,Commercial,446.59,Available,52091.56,Briannamouth,22,,,365,73,13437.94
516,Apartment,113.18,Sold,1806942.74,East Karen,26,5014,5707,330,14,
517,Commercial,181.28,Reserved,1170288.97,New Louis,3,6969,2876,22,36,10620.2
518,Apartment,203.07,Available,302839.54,Maxwellhaven,30,,,52,126,32916.51
519,Studio,75.64,Sold,1986745.53,East Aaronfort,22,168,6572,255,140,
520,Villa,270.14,Reserved,1823721.29,Anneborough,15,,,154,131,26273.95
521,Apartment,193.32,Sold,290611.78,South Kathleen,23,1112,6284,352,119,
522,Apartment,252.4,Available,1310530.3,Brandonside,15,,,124,145,29149.92
523,Apartment,342.32,Available,2089635.78,Robinsonside,13,,,348,59,45545.8
524,Villa,94.7,Reserved,1574045.8,South Kristen,18,,,162,132,6658.74
525,Commercial,323.27,Available,985505.79,Hendersonfort,15,,,58,149,9684.94
526,Commercial,392.75,Reserved,1554320.43,Courtneyton,15,,,383,66,22574.05
527,Commercial,47.75,Sold,1366410.13,Port Ronald,26,3297,2606,27,104,
528,Studio,418.14,Sold,1511130.59,Lake Leroy,25,2772,1791,324,80,
529,Studio,438.24,Sold,384305.24,East Evelynmouth,10,1116,5458,30,70,
530,Commercial,270.85,Under Construction,2005406.37,Davisshire,9,,,182,57,32481.36
531,Studio,72.79,Under Construction,1478070.7,Jonestown,10,,,55,45,37480.8
532,Commercial,337.41,Available,1914968.21,Breannachester,28,,,213,108,46704.82
533,Villa,310.33,Reserved,578737.41,Victoriachester,30,,,56,88,25445.67
534,Studio,357.09,Reserved,2385896.11,Matthewshire,2,,,356,120,6578.92
535,Villa,257.25,Available,815679.56,West Alyssa,2,,,41,39,15072.85
536,Apartment,244.91,Under Construction,1534918.88,South Allison,17,,,212,133,2566.79
537,Villa,358.79,Reserved,2058711.22,West Jamesbury,9,,,167,135,57999.63
538,Commercial,109.97,Reserved,1506653.78,New Jasmineview,29,,,249,17,26744.27
539,Commercial,173.95,Sold,1435801.96,Goodwinburgh,16,3009,6288,384,142,
540,Villa,359.69,Sold,106479.32,Paulbury,9,5725,6632,91,78,
541,Villa,437.3,Sold,2034209.88,West Charlesburgh,16,2946,7467,267,164,
542,Studio,346.73,Available,1912949.09,West Maria,4,,,179,22,24565.52
543,Villa,346.92,Reserved,997587.01,Nataliestad,15,,,91,84,54125.0
544,Apartment,108.55,Reserved,766251.19,Rodgersbury,16,,,95,26,33977.58
545,Studio,167.47,Reserved,1089381.25,Port Donnafurt,30,2106,7789,373,129,30560.52
546,Commercial,390.39,Available,1331821.02,Isaiahview,3,,,178,162,23022.67
547,Apartment,137.81,Reserved,1051256.15,North David,25,,,88,18,31912.69
548,Villa,344.64,Reserved,346569.5,Andersonburgh,15,,,192,117,14853.33
549,Villa,192.56,Available,932976.09,Myersshire,1,,,13,108,24721.39
550,Villa,364.31,Sold,844178.29,Lake Scottport,13,5285,3955,284,157,
551,Commercial,243.29,Sold,1578572.23,Rogersburgh,24,1274,1796,146,139,
552,Villa,131.35,Reserved,1810803.7,Carolineville,20,5885,7633,184,41,33732.46
553,Studio,220.41,Sold,2033970.87,Rebeccafort,21,4232,5258,192,153,
554,Villa,136.05,Under Construction,2213781.13,Brandonport,21,,,336,133,34540.83
555,Studio,287.81,Available,2193894.46,Randallmouth,18,511,2901,37,101,49419.8
556,Apartment,284.65,Under Construction,1895309.87,Elizabethville,10,,,168,83,27132.53
557,Commercial,262.16,Available,202071.83,Brucestad,24,,,358,14,7211.76
558,Commercial,379.21,Reserved,196195.56,Jesusville,20,,,166,30,11825.15
559,Studio,365.27,Available,52807.58,North Russellfort,5,,,138,36,18379.45
560,Commercial,277.38,Available,1508852.33,Port Kimberg,11,4559,655,266,152,47074.87
561,Villa,244.96,Available,1298034.58,Farrellside,25,,,174,123,44068.01
562,Studio,241.93,Sold,1540803.16,Larsonshire,6,3546,5880,260,70,
563,Apartment,407.58,Reserved,1033554.97,West Christopher,16,,,377,70,24337.25
564,Villa,36.47,Reserved,1552894.34,Oliverfurt,15,,,315,116,3726.77
565,Villa,244.22,Sold,2020372.78,South Jennifer,15,199,5466,235,19,
566,Studio,263.22,Sold,710608.6,Wufort,25,200,486,193,66,
567,Apartment,361.26,Sold,710806.66,Lake Megantown,30,4074,7638,243,61,
568,Studio,339.21,Under Construction,1545133.22,Lunatown,14,,,383,88,11859.79
569,Villa,410.63,Sold,541577.02,New Ericbury,29,2978,5104,59,100,
570,Apartment,445.68,Sold,67910.7,Port Vanessa,22,1351,3530,48,29,
571,Villa,144.35,Available,539657.73,Port Elizabethmouth,24,,,352,168,2811.62
572,Studio,338.93,Reserved,1748893.22,Michaelchester,4,,,43,21,47956.36
573,Studio,141.53,Available,1138621.16,Michelleshire,18,,,160,109,40228.58
574,Apartment,217.5,Sold,1758448.14,Zhangside,24,2026,1210,382,122,
575,Studio,298.1,Under Construction,330887.12,Clayhaven,4,,,225,108,47300.5
576,Apartment,334.08,Available,1656794.25,New Timothyborough,14,,,240,7,10995.43
577,Apartment,146.22,Under Construction,1013283.73,Lake Summerstad,22,,,169,59,18235.92
578,Apartment,129.54,Reserved,2023126.29,West Danielle,21,,,64,154,39017.47
579,Villa,269.67,Reserved,603584.14,West Robertbury,19,,,393,157,55248.44
580,Commercial,114.34,Under Construction,1997629.79,New Jamiechester,23,,,174,17,58067.01
581,Villa,336.74,Under Construction,2482504.0,Port Ricardo,13,,,129,111,39760.96
582,Apartment,125.25,Sold,549357.76,East Tammy,11,3122,5672,160,88,
583,Apartment,169.69,Sold,67468.55,Phillipsburgh,25,4826,2622,299,43,
584,Villa,317.9,Available,708236.07,Johnfurt,30,,,164,138,49280.63
585,Apartment,184.06,Reserved,1225893.41,Carterview,9,,,254,107,58009.96
586,Villa,135.5,Under Construction,1817072.54,Stewartview,25,,,378,7,45796.83
587,Studio,126.71,Reserved,1277442.25,Douglasmouth,13,,,25,4,22311.71
588,Commercial,355.34,Under Construction,1575084.13,North Tiffany,22,,,131,16,29607.02
589,Commercial,358.44,Reserved,626131.15,South Andrewview,16,,,180,98,45710.07
590,Villa,394.13,Sold,2202622.91,Derekfurt,10,6855,914,174,148,
591,Commercial,360.22,Sold,1049634.71,West Robin,18,2076,3109,164,79,
592,Apartment,442.45,Available,980004.43,Clarkfort,4,,,91,4,39040.27
593,Commercial,101.85,Reserved,2452099.8,Micheleville,8,,,200,93,42831.18
594,Commercial,347.65,Sold,211152.92,Port Ryanborough,28,5801,2150,341,96,
595,Studio,351.82,Under Construction,1948072.4,West Jacob,18,,,215,35,40962.82
596,Commercial,156.14,Under Construction,1249740.6,South Jacob,8,,,66,56,8405.19
597,Apartment,230.71,Sold,647368.44,Michaeltown,28,5399,4451,79,140,
598,Villa,179.88,Reserved,448371.0,Foleyburgh,20,,,241,6,15343.15
599,Villa,66.78,Sold,2303758.35,Meltonside,12,2791,2120,314,107,
600,Studio,255.12,Reserved,1022017.83,Johnstad,7,,,306,17,33031.69
601,Apartment,295.74,Under Construction,2308603.04,South Cynthia,6,,,319,68,12364.19
602,Villa,157.65,Under Construction,2440683.87,Schwartzville,7,,,66,124,23529.19
603,Commercial,44.36,Available,411726.56,West Ruthside,30,,,112,160,3527.64
604,Apartment,445.82,Under Construction,733233.58,Russelltown,25,,,62,118,55565.48
605,Villa,448.29,Sold,1519610.99,Porterchester,10,6388,7058,61,45,
606,Studio,48.78,Reserved,249899.49,Philipchester,16,,,61,90,29932.17
607,Studio,203.56,Available,1535134.4,East Dennisfort,13,,,325,14,27453.17
608,Apartment,422.64,Available,1360112.3,South Scottbury,20,,,269,2,42236.11
609,Studio,407.04,Reserved,409836.1,South Matthewtown,5,,,18,101,15324.61
610,Villa,79.54,Sold,392114.08,North Tonybury,19,5137,3873,321,102,
611,Commercial,247.72,Sold,836889.18,Rachelton,17,5779,4403,294,67,
612,Studio,210.62,Available,2457100.09,Nancystad,24,,,4,103,11088.85
